8.274087515,9.83599E-05
9.126513371,9.59757E-05
10.06407472,8.82392E-05
15.59895291,4.12258E-05
16.71910046,3.64613E-05
21.56968201,2.86989E-05
23.3541363,1.24335E-05
25.55695035,1.12297E-05
43.56962251,3.72E-08
