6.01683672,8.90588E-05
6.953862629,8.07276E-05
7.357229973,7.91392E-05
12.21584317,3.03464E-05
17.00984621,9.7004E-06
20.06365827,4.5267E-06
21.54523009,1.5437E-06
29.35181605,2.53E-08
41.49210221,1.098E-07
